# =============================================================================
# PRIZM MOBILE — MASTER INVENTORY & TRACEABILITY MATRIX
# =============================================================================
# 
# Standard: IEEE 829-2008 / QA-QC-POLICY-AND-PLAN.md §4.0
# Single source of truth for ALL module operations across ALL batches.
# Every agent MUST update this file when sweeping, testing, or deploying.
#
# ── MANDATORY HEADER (do not change column order or names) ──────────────────
#
# #,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,
# WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,
# Iterations,Gap_Severity,Fields,Notes
#
# ── HOW TO UPDATE ────────────────────────────────────────────────────────────
#
# 1. NEVER change the header row. All agents use same columns.
# 2. Sweeping new module: add rows with Round=1, Tested=NO, Success=PENDING
# 3. Testing: update Tested=YES, HTTP_Code=200, Success=YES/NO, increment Iterations
# 4. Fixing: increment Round, update Notes with fix description
# 5. Each batch round = new block with blank line + separator comment
# 6. Do NOT delete old rows — increment Iterations and update Success
#
# ── BATCH DEFINITIONS (from QA-QC-POLICY-AND-PLAN.md §2.2) ──────────────────
#
# BATCH 1: Tasks (Pilot)
# BATCH 2: Customers · Contacts · Leads · Contracts · Business Partners · Projects · Milestones
# BATCH 3: Invoices · Estimates · Proposals · Payments · Items · Credit Notes · Expenses · Budget · Cost Centers
# BATCH 4: Tickets · Knowledge Base · Surveys · Announcements
# BATCH 5: Purchase Requests · Purchase Orders · Payment Requests · Expense Requests · Suppliers · Delivery Notes · Quotations · Received Vouchers · Completion Certificates
# BATCH 6: Staff · HR Records · HR Payroll · Recruitment · Leaves · Timesheets · Goals · Todo
# BATCH 7: Gatepass · Fixed Equipment · Materials Catalog · Vehicles · Cost Centers
# BATCH 8: Tenders · Opportunities · Technical Inquiries · RFQ · Advance Leads
# BATCH 9: Dashboard · Calendar · Reports · Settings · Roles · Permissions · API Management · Automation · Custom Fields · Filters · Mods · Backup · Documentation
# BATCH 10: AI Gateway · AI Feature Management · Outlook365 · QuickBooks · Linkedin · DMS · KBI · SMS/OTP
#
# =============================================================================
# ===== BATCH 1 — ROUND 1 — Tasks Pilot (Sweep) ===================
#,Batch,Round,Module,Operation,Category,HTTPMethod,APIEndpoint,WEBUI_Method,WEBUI_Available,API_Available,Mobile_Available,Tested,HTTP_Code,Success,Iterations,Gap_Severity,Fields,Notes
1223,9,1,advance_leads_api,statuses_get (Advance_leads_api),ACTION,POST,,statuses_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1224,9,1,advance_leads_api,statuses_post (Advance_leads_api),ACTION,POST,,statuses_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1225,9,1,advance_leads_api,activities_post (Advance_leads_api),ACTION,POST,,activities_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1226,9,1,api,api_management (Api),ACTION,POST,,api_management,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1227,9,1,api,api_guide (Api),ACTION,POST,,api_guide,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1228,9,1,api,user (Api),ACTION,POST,,user,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1229,9,1,api,create_user (Api),ACTION,POST,,create_user,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1230,9,1,api,edit_user (Api),ACTION,POST,,edit_user,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1231,9,1,api,delete_user (Api),DELETE,DELETE,,delete_user,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1232,9,1,api,delete_dashboard_profile (Api),DELETE,DELETE,,delete_dashboard_profile,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1233,9,1,api,dashboard_workbench (Api),ACTION,POST,,dashboard_workbench,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1234,9,1,api_controller,api_return (API_Controller),ACTION,POST,,api_return,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1235,9,1,automation_api,data_get (Automation_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1236,9,1,automation_api,data_post (Automation_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1237,9,1,automation_api,data_put (Automation_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1238,9,1,automation_api,data_delete (Automation_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1239,9,1,automation_api,triggers_post (Automation_api),ACTION,POST,,triggers_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1240,9,1,automation_api,actions_post (Automation_api),ACTION,POST,,actions_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1241,9,1,automation_api,activate_put (Automation_api),ACTION,POST,,activate_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1242,9,1,budget_api,reject_post (Budget_api),ACTION,POST,,reject_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1243,9,1,budget_api,items_get (Budget_api),ACTION,POST,,items_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1244,9,1,budget_api,items_post (Budget_api),ACTION,POST,,items_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1245,9,1,budget_api,items_put (Budget_api),ACTION,POST,,items_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1246,9,1,budget_api,items_delete (Budget_api),ACTION,POST,,items_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1247,9,1,budget_api,categories_get (Budget_api),ACTION,POST,,categories_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1248,9,1,budget_api,units_get (Budget_api),ACTION,POST,,units_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1249,9,1,budget_api,specifications_get (Budget_api),ACTION,POST,,specifications_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1250,9,1,budget_api,approve_post (Budget_api),ACTION,POST,,approve_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1251,9,1,budget_api,item_specs_get (Budget_api),ACTION,POST,,item_specs_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1252,9,1,budget_api,item_specs_post (Budget_api),ACTION,POST,,item_specs_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1253,9,1,budget_api,item_specs_put (Budget_api),ACTION,POST,,item_specs_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1254,9,1,budget_api,item_specs_delete (Budget_api),ACTION,POST,,item_specs_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1255,9,1,budget_api,kits_get (Budget_api),ACTION,POST,,kits_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1256,9,1,budget_api,kit_items_get (Budget_api),ACTION,POST,,kit_items_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1257,9,1,budget_api,kit_items_post (Budget_api),ACTION,POST,,kit_items_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1258,9,1,budget_api,kit_items_put (Budget_api),ACTION,POST,,kit_items_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1259,9,1,budget_api,kit_items_delete (Budget_api),ACTION,POST,,kit_items_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1260,9,1,business_partners_api,data_get (Business_partners_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1261,9,1,business_partners_api,data_post (Business_partners_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1262,9,1,business_partners_api,data_put (Business_partners_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1263,9,1,business_partners_api,data_delete (Business_partners_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1264,9,1,business_partners_api,groups_get (Business_partners_api),ACTION,POST,,groups_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1265,9,1,business_partners_api,activity_get (Business_partners_api),ACTION,POST,,activity_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1266,9,1,calendar,data_get (Calendar),ACTION,POST,/api/calendar,data_get,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1267,9,1,calendar,data_post (Calendar),ACTION,POST,/api/calendar,data_post,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1268,9,1,calendar,data_put (Calendar),ACTION,POST,/api/calendar,data_put,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1269,9,1,calendar,data_delete (Calendar),ACTION,POST,/api/calendar,data_delete,YES,YES,NO,NO,N/A,PENDING,0,MEDIUM,,
1270,9,1,common,data_get (Common),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1271,9,1,common,expense_category (Common),ACTION,POST,,expense_category,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1272,9,1,common,payment_mode (Common),ACTION,POST,,payment_mode,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1273,9,1,common,tax_data (Common),ACTION,POST,,tax_data,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1288,9,1,core_crm_api,entity_post (Core_crm_api),ACTION,POST,,entity_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1289,9,1,cost_centers_api,data_get (Cost_centers_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1290,9,1,cost_centers_api,data_post (Cost_centers_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1291,9,1,cost_centers_api,data_put (Cost_centers_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1292,9,1,cost_centers_api,data_delete (Cost_centers_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1293,9,1,cost_centers_api,members_get (Cost_centers_api),ACTION,POST,,members_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1294,9,1,cost_centers_api,members_post (Cost_centers_api),ACTION,POST,,members_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1295,9,1,cost_centers_api,members_delete (Cost_centers_api),ACTION,POST,,members_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1296,9,1,cost_centers_api,supervisors_get (Cost_centers_api),ACTION,POST,,supervisors_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1297,9,1,cost_centers_api,supervisors_post (Cost_centers_api),ACTION,POST,,supervisors_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1298,9,1,cost_centers_api,supervisors_delete (Cost_centers_api),ACTION,POST,,supervisors_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1299,9,1,cost_centers_api,hierarchy_get (Cost_centers_api),ACTION,POST,,hierarchy_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1300,9,1,cost_centers_api,analytics_get (Cost_centers_api),ACTION,POST,,analytics_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1301,9,1,cost_centers_api,activity_get (Cost_centers_api),ACTION,POST,,activity_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1314,9,1,custom_fields,data_get (Custom_fields),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1315,9,1,custom_modules_api,entity_post (Custom_modules_api),ACTION,POST,,entity_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1316,9,1,custom_statuses_api,data_get (Custom_statuses_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1317,9,1,custom_statuses_api,data_post (Custom_statuses_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1318,9,1,custom_statuses_api,data_put (Custom_statuses_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1319,9,1,custom_statuses_api,data_delete (Custom_statuses_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1320,9,1,dashboard_api,profile_get (Dashboard_api),ACTION,POST,,profile_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1321,9,1,dashboard_api,profile_put (Dashboard_api),ACTION,POST,,profile_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1322,9,1,dashboard_api,override_delete (Dashboard_api),ACTION,POST,,override_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1323,9,1,dashboard_api,widgets_get (Dashboard_api),ACTION,POST,,widgets_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1324,9,1,dashboard_api,profiles_get (Dashboard_api),ACTION,POST,,profiles_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1325,9,1,deployment_plans_api,data_get (Deployment_plans_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1326,9,1,deployment_plans_api,data_post (Deployment_plans_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1327,9,1,deployment_plans_api,data_put (Deployment_plans_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1328,9,1,deployment_plans_api,data_delete (Deployment_plans_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1329,9,1,deployment_plans_api,details_get (Deployment_plans_api),ACTION,POST,,details_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1330,9,1,deployment_plans_api,details_post (Deployment_plans_api),ACTION,POST,,details_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1331,9,1,deployment_plans_api,details_put (Deployment_plans_api),ACTION,POST,,details_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1332,9,1,deployment_plans_api,details_delete (Deployment_plans_api),ACTION,POST,,details_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1333,9,1,deployment_plans_api,relocations_get (Deployment_plans_api),ACTION,POST,,relocations_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1334,9,1,deployment_plans_api,relocations_post (Deployment_plans_api),ACTION,POST,,relocations_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1335,9,1,deployment_plans_api,po_items_get (Deployment_plans_api),ACTION,POST,,po_items_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1336,9,1,dewa_contacts_api,data_get (Dewa_contacts_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1337,9,1,dewa_contacts_api,data_post (Dewa_contacts_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1338,9,1,dewa_contacts_api,data_put (Dewa_contacts_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1339,9,1,dewa_contacts_api,data_delete (Dewa_contacts_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1340,9,1,dms_api,data_get (Dms_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1341,9,1,dms_api,data_post (Dms_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1342,9,1,dms_api,data_put (Dms_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1343,9,1,dms_api,data_delete (Dms_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1344,9,1,domain_lookup_api,data_get (Domain_lookup_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1345,9,1,env_ver,index (Env_ver),LIST,GET,,index,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1346,9,1,env_ver,activate (Env_ver),ACTION,POST,,activate,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1347,9,1,env_ver,upgrade_database (Env_ver),READ,GET,,upgrade_database,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1368,9,1,files,data_get (Files),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1369,9,1,files,data_post (Files),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1370,9,1,files,data_delete (Files),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1371,9,1,files,download_get (Files),ACTION,POST,,download_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1372,9,1,files,signed_url_get (Files),ACTION,POST,,signed_url_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1373,9,1,files,upload_from_url_post (Files),UPLOAD,POST,,upload_from_url_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1374,9,1,files,upload_bytes_post (Files),UPLOAD,POST,,upload_bytes_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1375,9,1,files_signed,serve (Files_signed),ACTION,POST,,serve,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1376,9,1,fixed_equipment_api,allocate_put (Fixed_equipment_api),ACTION,POST,,allocate_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1377,9,1,fixed_equipment_api,return_put (Fixed_equipment_api),ACTION,POST,,return_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1378,9,1,fixed_equipment_api,data_get (Fixed_equipment_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1379,9,1,fixed_equipment_api,data_post (Fixed_equipment_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1380,9,1,fixed_equipment_api,data_put (Fixed_equipment_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1381,9,1,fixed_equipment_api,data_delete (Fixed_equipment_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1382,9,1,fixed_equipment_api,categories_get (Fixed_equipment_api),ACTION,POST,,categories_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1383,9,1,fixed_equipment_api,categories_post (Fixed_equipment_api),ACTION,POST,,categories_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1384,9,1,fixed_equipment_api,locations_get (Fixed_equipment_api),ACTION,POST,,locations_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1385,9,1,fixed_equipment_api,locations_post (Fixed_equipment_api),ACTION,POST,,locations_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1386,9,1,fixed_equipment_api,manufacturers_get (Fixed_equipment_api),ACTION,POST,,manufacturers_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1387,9,1,fixed_equipment_api,manufacturers_post (Fixed_equipment_api),ACTION,POST,,manufacturers_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1388,9,1,fixed_equipment_api,analytics_get (Fixed_equipment_api),ACTION,POST,,analytics_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1389,9,1,gatepass_api,approve_put (Gatepass_api),ACTION,POST,,approve_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1390,9,1,gatepass_api,reject_put (Gatepass_api),ACTION,POST,,reject_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1391,9,1,gatepass_api,close_put (Gatepass_api),ACTION,POST,,close_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1392,9,1,gatepass_api,data_get (Gatepass_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1393,9,1,gatepass_api,data_post (Gatepass_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1394,9,1,gatepass_api,data_put (Gatepass_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1395,9,1,gatepass_api,data_delete (Gatepass_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1396,9,1,gatepass_api,staff_get (Gatepass_api),ACTION,POST,,staff_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1397,9,1,gatepass_api,staff_post (Gatepass_api),ACTION,POST,,staff_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1398,9,1,gatepass_api,staff_delete (Gatepass_api),ACTION,POST,,staff_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1399,9,1,gatepass_api,vehicles_get (Gatepass_api),ACTION,POST,,vehicles_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1400,9,1,gatepass_api,vehicles_post (Gatepass_api),ACTION,POST,,vehicles_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1401,9,1,gatepass_api,vehicles_delete (Gatepass_api),ACTION,POST,,vehicles_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1402,9,1,gatepass_api,expiring_get (Gatepass_api),ACTION,POST,,expiring_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1403,9,1,global_search_api,data_get (Global_search_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1404,9,1,goals_api,mark_complete_put (Goals_api),ACTION,POST,,mark_complete_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1405,9,1,goals_api,reopen_put (Goals_api),ACTION,POST,,reopen_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1406,9,1,goals_api,data_get (Goals_api),ACTION,POST,,data_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1407,9,1,goals_api,data_post (Goals_api),ACTION,POST,,data_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1408,9,1,goals_api,data_put (Goals_api),ACTION,POST,,data_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1409,9,1,goals_api,data_delete (Goals_api),ACTION,POST,,data_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1410,9,1,goals_api,summary_get (Goals_api),ACTION,POST,,summary_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1411,9,1,goals_api,overdue_get (Goals_api),ACTION,POST,,overdue_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1412,9,1,hr_payroll_api,payslips_get (Hr_payroll_api),ACTION,POST,,payslips_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1413,9,1,hr_payroll_api,payslips_post (Hr_payroll_api),ACTION,POST,,payslips_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1414,9,1,hr_payroll_api,payslips_put (Hr_payroll_api),ACTION,POST,,payslips_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1415,9,1,hr_payroll_api,payslips_delete (Hr_payroll_api),ACTION,POST,,payslips_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1416,9,1,hr_payroll_api,payslips_mark_paid_put (Hr_payroll_api),ACTION,POST,,payslips_mark_paid_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1417,9,1,hr_payroll_api,payslip_details_get (Hr_payroll_api),ACTION,POST,,payslip_details_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1418,9,1,hr_payroll_api,payslip_details_post (Hr_payroll_api),ACTION,POST,,payslip_details_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1419,9,1,hr_payroll_api,payslip_details_put (Hr_payroll_api),ACTION,POST,,payslip_details_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1420,9,1,hr_payroll_api,payslip_details_delete (Hr_payroll_api),ACTION,POST,,payslip_details_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1421,9,1,hr_payroll_api,earning_types_get (Hr_payroll_api),ACTION,POST,,earning_types_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1422,9,1,hr_payroll_api,earning_types_post (Hr_payroll_api),ACTION,POST,,earning_types_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1423,9,1,hr_payroll_api,earning_types_put (Hr_payroll_api),ACTION,POST,,earning_types_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1424,9,1,hr_payroll_api,earning_types_delete (Hr_payroll_api),ACTION,POST,,earning_types_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1425,9,1,hr_payroll_api,deduction_types_get (Hr_payroll_api),ACTION,POST,,deduction_types_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1426,9,1,hr_payroll_api,deduction_types_post (Hr_payroll_api),ACTION,POST,,deduction_types_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1427,9,1,hr_payroll_api,deduction_types_put (Hr_payroll_api),ACTION,POST,,deduction_types_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1428,9,1,hr_payroll_api,deduction_types_delete (Hr_payroll_api),ACTION,POST,,deduction_types_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1429,9,1,hr_payroll_api,payroll_templates_get (Hr_payroll_api),ACTION,POST,,payroll_templates_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1430,9,1,hr_payroll_api,payroll_templates_post (Hr_payroll_api),ACTION,POST,,payroll_templates_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1431,9,1,hr_payroll_api,payroll_templates_put (Hr_payroll_api),ACTION,POST,,payroll_templates_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1432,9,1,hr_payroll_api,payroll_templates_delete (Hr_payroll_api),ACTION,POST,,payroll_templates_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1433,9,1,hr_payroll_api,payroll_summary_get (Hr_payroll_api),ACTION,POST,,payroll_summary_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1434,9,1,hr_payroll_api,commissions_get (Hr_payroll_api),ACTION,POST,,commissions_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1435,9,1,hr_payroll_api,commissions_post (Hr_payroll_api),ACTION,POST,,commissions_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1436,9,1,hr_payroll_api,commissions_put (Hr_payroll_api),ACTION,POST,,commissions_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1437,9,1,hr_payroll_api,commissions_delete (Hr_payroll_api),ACTION,POST,,commissions_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1438,9,1,hr_payroll_api,timesheets_get (Hr_payroll_api),ACTION,POST,,timesheets_get,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1439,9,1,hr_payroll_api,timesheets_post (Hr_payroll_api),ACTION,POST,,timesheets_post,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1440,9,1,hr_payroll_api,timesheets_put (Hr_payroll_api),ACTION,POST,,timesheets_put,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
1441,9,1,hr_payroll_api,timesheets_delete (Hr_payroll_api),ACTION,POST,,timesheets_delete,YES,NO,NO,NO,N/A,PENDING,0,MEDIUM,,
